Postcode,Lat,Lon,Average Price
TN255GJ,51.186675,0.929354,402500.0
TN145DN,51.291006,0.191446,220000.0
TN393TR,50.842393,0.443821,359000.0
TN162NJ,51.299196,0.038857,675000.0
TN316DL,50.950556,0.604449,237500.0
TN225PT,50.966603,0.132117,216000.0
TN219HD,50.925771,0.281960,425000.0
TN401QY,50.845002,0.473251,250000.0
TN233AG,51.116088,0.877786,190000.0
TN12HY,51.141305,0.273772,215000.0
TN377UG,50.881534,0.562180,190000.0
TN355BU,50.874067,0.606506,169950.0
TN401BY,50.838824,0.472342,320000.0
TN355BS,50.875333,0.602596,146740.0
TN380BE,50.850976,0.552520,445000.0
TN290HF,51.005515,0.974866,125000.0
TN49JR,51.139365,0.264842,143500.0
TN354BQ,50.873055,0.660098,235000.0
TN223PU,50.974990,0.088071,299950.0
TN197PH,51.019032,0.463351,177000.0
TN393TD,50.841310,0.441435,385000.0
TN129TP,51.172218,0.496373,337500.0
TN221LD,50.979079,0.106262,206000.0
TN393TH,50.842309,0.434938,300000.0
TN402NR,50.847859,0.486969,125000.0
TN401QA,50.841565,0.474177,92000.0
TN103EE,51.205740,0.279494,247500.0
TN355HW,50.868536,0.612906,80000.0
TN261EJ,51.168687,0.816107,413500.0
TN222BU,50.970572,0.083642,355000.0
TN330PT,50.936685,0.537142,275000.0
TN39RZ,51.112154,0.180887,536500.0
TN290TW,51.040368,1.021241,180000.0
TN104JX,51.209864,0.302206,445000.0
TN278DJ,51.095775,0.636172,215000.0
TN240JQ,51.140784,0.902312,103000.0
TN240JP,51.138537,0.905145,167500.0
TN389PX,50.871101,0.529171,170000.0
TN240QH,51.142871,0.896838,210000.0
TN240JW,51.139153,0.904226,164000.0
TN39RN,51.113707,0.185404,303750.0
TN92NJ,51.184570,0.268804,310000.0
TN235HW,51.139480,0.830356,191666.66666666666
TN85LW,51.199185,0.064339,100000.0
TN40BE,51.155735,0.261911,380000.0
TN23TZ,51.146479,0.285179,203000.0
TN206UT,51.026489,0.278518,605000.0
TN364LX,50.913138,0.725455,315000.0
TN380ED,50.852078,0.556403,139950.0
TN235HY,51.140362,0.832555,178000.0
TN235HX,51.139376,0.833538,186000.0
TN91FH,,,204995.0
TN206UJ,51.021727,0.273651,235000.0
TN235HB,51.137789,0.834428,165000.0
TN316RS,50.983354,0.627487,380000.0
TN218HQ,50.963706,0.257984,325000.0
TN377BB,50.882051,0.546342,139950.0
TN257AB,51.111522,0.881332,207000.0
TN393JW,50.838836,0.469246,220000.0
TN257AD,51.111501,0.883274,251800.0
TN330PR,50.935262,0.535968,266000.0
TN342HF,50.868662,0.568752,230000.0
TN133UA,51.282075,0.195365,385000.0
TN132HZ,51.283158,0.149586,800000.0
TN133UB,51.282007,0.196122,355000.0
TN126TX,51.177224,0.380933,239000.0
TN126TY,51.178033,0.384037,269500.0
TN221LJ,50.977255,0.109142,200000.0
TN218YP,50.959877,0.262027,330000.0
TN342HH,50.869637,0.571449,152000.0
TN394BJ,50.855725,0.468049,142500.0
TN110QY,51.195305,0.285149,250000.0
TN306DZ,51.083816,0.688898,195000.0
TN218YH,50.962458,0.261583,282000.0
TN133UQ,51.280024,0.193475,792500.0
TN393LS,50.839886,0.459557,425000.0
TN401JJ,50.838828,0.477271,68000.0
TN330JE,50.914488,0.469577,242000.0
TN401UF,50.843045,0.492524,152000.0
TN218YG,50.961531,0.263033,305000.0
TN146QP,51.236215,0.192608,395000.0
TN218YE,50.962833,0.259422,168000.0
TN394BX,50.855363,0.461792,240820.0
TN40EQ,51.157565,0.252848,421000.0
TN129SD,51.179004,0.454958,712500.0
TN91UU,51.193719,0.264001,323000.0
TN249LS,51.164407,0.881822,150000.0
TN30ED,51.130271,0.208968,1427500.0
TN40EX,51.155733,0.257850,216500.0
TN233HL,51.156391,0.845494,385000.0
TN132UU,51.295072,0.168245,272500.0
TN184JN,51.048752,0.508847,215000.0
TN233HP,51.154052,0.860982,179995.0
TN299NA,50.915103,0.966562,79200.0
TN48BT,51.132400,0.252438,155000.0
TN393AH,50.835995,0.441427,422000.0
TN235HU,51.139048,0.832618,189950.0
TN30EU,51.131845,0.208929,250000.0
TN30ES,51.131674,0.208449,273750.0
TN394LS,50.850979,0.450422,305000.0
TN62BE,51.056853,0.175606,220000.0
TN343PT,50.875452,0.597641,109950.0
TN146JY,51.239276,0.128656,850000.0
TN237TZ,51.138971,0.871159,149000.0
TN306QS,51.073682,0.692337,315000.0
TN233FE,51.157609,0.855652,230000.0
TN48UL,51.136366,0.229444,300000.0
TN172SB,51.088704,0.425280,173000.0
TN163DE,51.318106,0.027627,354000.0
TN48UA,51.138173,0.231404,655000.0
TN146JT,51.247184,0.126485,195000.0
TN342AR,50.875638,0.594951,360000.0
TN240SX,51.128766,0.884163,104000.0
TN146JH,51.246940,0.130027,360000.0
TN48UX,51.140224,0.229458,312000.0
TN234XZ,51.141051,0.847167,200000.0
TN23SH,51.140679,0.280947,336612.0
TN63BA,51.044062,0.167017,245000.0
TN234XY,51.142061,0.847429,72500.0
TN290SE,51.009871,0.978324,187000.0
TN48UR,51.136563,0.228567,225000.0
TN299LA,50.954815,0.912655,153000.0
TN133LA,51.283702,0.184315,575000.0
TN129TH,51.173633,0.502559,207000.0
TN355AU,50.874027,0.602253,182000.0
TN355NQ,50.865439,0.605811,187500.0
TN393LL,50.840261,0.463937,68000.0
TN261HR,51.108845,0.824799,183000.0
TN133BE,51.278024,0.183042,350750.0
TN61BW,51.059319,0.157553,196000.0
TN355AY,50.870711,0.603319,110000.0
TN355AX,50.870001,0.602114,132500.0
TN270RD,51.170182,0.744565,205000.0
TN316EU,50.950315,0.592233,300000.0
TN402SE,50.849475,0.501788,249950.0
TN249PY,51.158168,0.888957,275000.0
TN249PW,51.159183,0.889392,232500.0
TN249PT,51.172659,0.882723,185000.0
TN316EX,50.954066,0.578800,188000.0
TN249PS,51.168920,0.876038,165000.0
TN354LA,50.878327,0.611079,149950.0
TN233GA,51.157700,0.857488,184353.0
TN233GB,51.157592,0.858226,125000.0
TN24XW,51.142491,0.295891,630000.0
TN354LD,50.879383,0.611295,166000.0
TN185AD,51.061112,0.502008,299000.0
TN184DA,51.051365,0.509873,199000.0
TN233GH,51.112227,0.877889,120000.0
TN49PH,51.144191,0.260818,170000.0
TN233GJ,51.113645,0.878763,210000.0
TN376RS,50.862022,0.562333,191500.0
TN86BT,51.206264,0.068335,162000.0
TN376RN,50.862298,0.559562,89000.0
TN40PB,51.160964,0.257061,145500.0
TN133BW,51.281843,0.174060,945000.0
TN197DD,50.994278,0.428234,410000.0
TN233GU,51.157032,0.857576,206250.0
TN49PW,51.144040,0.263498,225000.0
TN12FH,51.141202,0.271208,191500.0
TN342SQ,50.865637,0.573389,83000.0
TN161JX,51.276427,0.113755,800000.0
TN341YR,50.862343,0.575936,155000.0
TN110JB,51.232354,0.344870,245000.0
TN223TJ,51.001903,0.035857,315000.0
TN233QW,51.121768,0.854142,195000.0
TN233QF,51.154383,0.843725,275000.0
TN299UT,50.951413,0.901506,151000.0
TN279UG,51.168162,0.633331,263500.0
TN173BX,51.090916,0.536736,190000.0
TN325LN,50.954266,0.480329,231500.0
TN249LW,51.171947,0.877657,215000.0
TN299UB,51.008969,0.855197,175000.0
TN133LX,51.284833,0.191181,445000.0
TN330JL,50.926343,0.488179,340000.0
TN248NE,51.151236,0.870576,145000.0
TN380QU,50.857954,0.552205,120000.0
TN233QL,51.125665,0.845177,279500.0
TN279ST,51.166727,0.632334,123000.0
TN133LW,51.282965,0.193945,820000.0
TN233QH,51.115355,0.878726,177000.0
TN376LE,50.857507,0.559442,184950.0
TN48LT,51.119489,0.241978,250000.0
TN395ED,50.860531,0.466640,149950.0
TN240NQ,51.140769,0.908688,195000.0
TN380SF,50.861123,0.548356,149950.0
TN380SE,50.863576,0.545150,160000.0
TN91GS,51.194715,0.277104,200000.0
TN401UH,50.845216,0.486474,178000.0
TN223SR,50.992208,0.033224,1180000.0
TN61HJ,51.050692,0.157182,184000.0
TN240NG,51.141325,0.908409,155000.0
TN380SW,50.863728,0.538593,280000.0
TN184DN,51.051084,0.511227,245000.0
TN132AR,51.282305,0.168532,863000.0
TN290PY,51.022606,0.988952,115000.0
TN92YR,51.184106,0.260696,248750.0
TN49DY,51.153399,0.271107,250000.0
TN132AX,51.281630,0.162736,795000.0
TN290RB,51.013352,0.981470,127000.0
TN150RA,51.265369,0.310970,1035000.0
TN393EL,50.836052,0.457139,429000.0
TN248RD,51.156671,0.872687,175000.0
TN248RG,51.149043,0.886256,170000.0
TN248RF,51.156466,0.875535,175000.0
TN11SS,51.128121,0.268194,472000.0
TN24EJ,51.151102,0.329809,287000.0
TN162BQ,51.299311,0.031159,545000.0
TN11SW,51.128491,0.265811,295000.0
TN342EL,50.866491,0.569343,300000.0
TN110DL,51.224612,0.339894,193000.0
TN11SJ,51.129716,0.266143,233997.5
TN218RH,50.967260,0.276871,330000.0
TN380AN,50.851566,0.533698,120000.0
TN11SN,51.129222,0.266133,158000.0
TN86JQ,51.208663,0.059280,194950.0
TN163NH,51.308738,0.023297,336000.0
TN393NL,50.843496,0.452984,308000.0
TN235LF,51.133092,0.841931,155000.0
TN235UW,51.134827,0.846798,123000.0
TN249DE,51.165607,0.887848,177000.0
TN24DA,51.153993,0.328711,285000.0
TN172PG,51.096798,0.525559,660000.0
TN240PJ,51.136267,0.879827,149000.0
TN306LF,51.068364,0.681864,250000.0
TN132UY,51.293626,0.167187,193000.0
TN254GD,51.161537,0.850245,99500.0
TN126NF,51.165910,0.402923,545000.0
TN173NG,51.098902,0.531802,285000.0
TN389NQ,50.881214,0.542245,159950.0
TN342LR,50.878941,0.585936,475000.0
TN263QN,51.082365,0.770322,161000.0
TN63AS,51.043062,0.171493,310000.0
TN120TH,51.164571,0.545311,328000.0
TN233LT,51.122009,0.867449,225000.0
TN39DW,51.094886,0.267896,445000.0
TN233LQ,51.151889,0.844945,165000.0
TN56RJ,51.067975,0.328372,226000.0
TN307NP,51.026819,0.690104,417000.0
TN24LF,51.141765,0.330325,597200.0
TN30AY,51.134236,0.224195,420000.0
TN11LE,51.133597,0.261744,136375.0
TN255LF,51.134306,0.975044,225000.0
TN147EY,51.325796,0.133335,300000.0
TN278HN,51.111630,0.594466,875000.0
TN278AH,51.115239,0.642538,1305000.0
TN24RP,51.144217,0.301453,610000.0
TN354QZ,50.908601,0.575489,185000.0
TN57BA,51.045293,0.408643,200000.0
TN389DL,50.869322,0.543985,147000.0
TN233LH,51.152860,0.842016,155000.0
TN402AT,50.847099,0.473631,170000.0
TN163RR,51.305471,0.027070,210000.0
TN150AW,51.288551,0.222910,250000.0
TN402AP,50.845655,0.475558,120000.0
TN171BU,51.115746,0.467949,675000.0
TN306QP,51.073094,0.690518,300000.0
TN394QL,50.844340,0.416008,352500.0
TN163LW,51.319165,0.028808,315000.0
TN222BF,50.994632,0.083537,450000.0
TN171BB,51.110907,0.456876,245000.0
TN63FJ,,,228000.0
TN158HT,51.290233,0.314327,260000.0
TN91HF,51.197762,0.271672,218000.0
TN184NW,51.040253,0.504607,260000.0
TN184NT,51.037907,0.502469,423000.0
TN126HS,51.180279,0.396945,295000.0
TN222BQ,50.970817,0.087043,226000.0
TN38HX,51.101594,0.393371,165000.0
TN125EQ,51.212746,0.383738,245500.0
TN171BN,51.114339,0.463059,240000.0
TN126HY,51.179659,0.395582,250000.0
TN377UA,50.884734,0.559370,95250.0
TN24SB,51.128076,0.270522,246000.0
TN25SN,51.123314,0.259141,213500.0
TN254QB,51.168479,0.851789,435000.0
TN254QA,51.159086,0.855614,198000.0
TN221BJ,50.973037,0.096159,330000.0
TN210DQ,50.969618,0.248969,195000.0
TN233RG,51.115698,0.876847,126000.0
TN254QJ,51.172820,0.873977,275000.0
TN25SD,51.123324,0.260013,1360000.0
TN210DX,50.932041,0.244779,181000.0
TN150SL,51.252627,0.237801,900000.0
TN355ET,50.875707,0.616420,97000.0
TN224LF,50.988006,0.135193,297000.0
TN225SL,50.956960,0.098953,140000.0
TN288EN,50.984834,0.935510,172000.0
TN355EN,50.873429,0.619321,510000.0
TN25SY,51.125253,0.263952,1150000.0
TN288EG,50.985558,0.935299,209750.0
TN234XJ,51.144118,0.852689,148000.0
TN233RP,51.127702,0.845360,240000.0
TN61TP,51.055479,0.146787,600000.0
TN263HX,51.118646,0.703167,525000.0
TN343QA,50.873510,0.599211,120000.0
TN48RB,51.135307,0.234082,320000.0
TN118PJ,51.217325,0.197152,533750.0
TN248DP,51.144632,0.880919,210000.0
TN49LY,51.142376,0.266291,130100.0
TN354HZ,50.892814,0.649918,247500.0
TN163NT,51.305401,0.020180,250000.0
TN307EB,51.012031,0.706143,230000.0
TN307EA,51.011639,0.705179,349000.0
TN248DB,51.148598,0.883855,95000.0
TN389QR,50.877387,0.541212,126500.0
TN157AW,51.307661,0.309866,229000.0
TN11TL,51.126525,0.264200,249950.0
TN49BP,51.150923,0.273545,160000.0
TN402SH,50.848958,0.505384,223000.0
TN133PW,51.286663,0.196717,318225.0
TN393EN,50.839988,0.467914,87000.0
TN402SB,50.849846,0.503826,150000.0
TN254NS,51.169091,0.849938,362500.0
TN49BU,51.150639,0.271057,275000.0
TN393EU,50.838974,0.464835,127500.0
TN49BJ,51.149458,0.274416,190000.0
TN145NP,51.309366,0.173381,375000.0
TN11TZ,51.127178,0.261159,159000.0
TN393EP,50.839697,0.468950,88500.0
TN402SX,50.849654,0.502693,160000.0
TN393ER,50.839833,0.465037,145500.0
TN235UY,51.130866,0.842481,159995.0
TN103BF,51.209678,0.278142,267000.0
TN279RP,51.177231,0.613930,283000.0
TN317TU,50.938313,0.763712,270000.0
TN240BW,51.132843,0.893166,182000.0
TN132EG,51.287312,0.164781,543000.0
TN395AZ,50.855118,0.475476,139000.0
TN401NQ,50.839550,0.483076,189950.0
TN355JB,50.866483,0.606594,147000.0
TN224AS,50.990898,0.133445,390000.0
TN119JQ,51.217200,0.243529,250000.0
TN131DT,51.273104,0.184085,325000.0
TN376HP,50.855448,0.562299,104000.0
TN317TB,50.940952,0.727609,247000.0
TN240BG,51.131642,0.888645,140000.0
TN131DU,51.270574,0.189498,640000.0
TN62HU,51.047045,0.186489,227000.0
TN402BZ,50.851900,0.473715,192000.0
TN30DE,51.133566,0.217316,439000.0
TN23HU,51.148804,0.287225,238000.0
TN39AD,51.119975,0.295232,521000.0
TN377QL,50.891365,0.543252,194950.0
TN40JN,51.153877,0.247734,204500.0
TN30DX,51.131929,0.215923,850000.0
TN235DF,51.139463,0.849200,121000.0
TN377QY,50.882131,0.550526,135000.0
TN234PX,51.141002,0.841416,249999.0
TN306PT,51.085216,0.691021,227500.0
TN87HZ,51.145436,0.092409,216500.0
TN86QJ,51.210474,0.036997,570000.0
TN240TW,51.133677,0.907056,273500.0
TN171AN,51.112792,0.460462,285000.0
TN394JX,50.845382,0.426915,320000.0
TN147DJ,51.331398,0.135849,610000.0
TN240TZ,51.138980,0.886129,125000.0
TN171AA,51.112609,0.457637,799950.0
TN279QN,51.169585,0.624828,235000.0
TN25QX,51.122227,0.256730,410000.0
TN325QR,50.963688,0.532873,970000.0
TN402QN,50.852922,0.494556,237500.0
TN306PL,51.085924,0.693447,250000.0
TN221TA,50.975913,0.101303,283000.0
TN63EH,51.043835,0.186409,210500.0
TN394JD,50.846289,0.449764,288000.0
TN389JA,50.874262,0.545534,125000.0
TN131QP,51.261059,0.194335,170000.0
TN249SF,51.159702,0.895332,185000.0
TN355LG,50.869027,0.607035,225000.0
TN126EF,51.175447,0.378538,190000.0
TN147AY,51.340481,0.150586,1175000.0
TN12BH,51.138255,0.265960,167500.0
TN393RH,50.845637,0.455554,139950.0
TN48DQ,51.133397,0.255802,330000.0
TN11JY,51.133496,0.261382,197500.0
TN393RW,50.845269,0.447352,161000.0
TN402LG,50.849609,0.492205,130000.0
TN147AE,51.336995,0.145025,675000.0
TN218NX,50.973647,0.258751,236000.0
TN393RS,50.844899,0.446140,465000.0
TN131EL,51.270459,0.186554,1950000.0
TN12BY,51.137492,0.266809,175000.0
TN279QQ,51.168405,0.624118,530000.0
TN158LJ,51.290697,0.321766,325000.0
TN288EX,50.984609,0.939799,220000.0
TN394TL,50.837219,0.432344,89750.0
TN240QU,51.146047,0.904073,280000.0
TN330HG,50.920326,0.478452,476000.0
TN150EU,51.284063,0.256294,550000.0
TN156HW,51.348296,0.259434,295000.0
TN330HD,50.919447,0.479615,215000.0
TN61QQ,51.047013,0.163060,245000.0
TN394TW,50.836645,0.424459,812000.0
TN147JN,51.317187,0.127081,448000.0
TN394TR,50.835549,0.427868,185000.0
TN402EB,50.851424,0.480040,207000.0
TN394TY,50.839804,0.430433,402500.0
TN330HU,50.917729,0.471570,125000.0
TN402PG,50.849917,0.497550,212000.0
TN197AD,51.007697,0.432556,277000.0
TN339EH,50.877157,0.418743,525000.0
TN402PL,50.848784,0.497518,200000.0
TN48XL,51.131805,0.250193,380000.0
TN317XB,50.984640,0.729073,450000.0
TN341SL,50.858999,0.581536,133000.0
TN74ER,51.074371,0.064590,830000.0
TN24JU,51.140318,0.331639,250000.0
TN49AD,51.145170,0.261823,500000.0
TN402PP,50.848180,0.504305,195000.0
TN92QZ,51.184575,0.264340,555000.0
TN197BU,51.003228,0.392893,245000.0
TN354AP,50.879906,0.658640,400000.0
TN355JY,50.865665,0.602541,290000.0
TN380NU,50.854076,0.541536,182000.0
TN74EX,51.080207,0.104484,725000.0
TN402PX,50.846139,0.500928,170500.0
TN161BY,51.271269,0.076859,328000.0
TN380RB,50.858135,0.554204,275000.0
TN49HZ,51.145549,0.271021,209000.0
TN288AE,50.981822,0.967109,240000.0
TN380RF,50.859465,0.553396,630000.0
TN401TH,50.844152,0.485721,162000.0
TN218JU,50.972192,0.250276,160000.0
TN49HU,51.146579,0.272630,344250.0
TN49HT,51.146971,0.273765,219950.0
TN401TN,50.844898,0.494597,215000.0
TN163JZ,51.308136,0.040847,265000.0
TN354DJ,50.875673,0.667966,230000.0
TN325DU,50.984923,0.462243,340000.0
TN395DR,50.859177,0.457942,145000.0
TN401TX,50.845106,0.474307,140000.0
TN163JR,51.312894,0.034142,97500.0
TN56EA,51.070850,0.337067,525000.0
TN354DG,50.874893,0.665093,242000.0
TN316SB,50.970003,0.626476,810000.0
TN48NX,51.134230,0.239104,275000.0
TN131XW,51.274212,0.193098,450000.0
TN221FD,50.971449,0.098965,142500.0
TN145RP,51.321156,0.190271,1265000.0
TN342DZ,50.872278,0.582184,202500.0
TN299DL,50.952335,0.913981,161000.0
TN355JA,50.867281,0.605885,95000.0
TN380DZ,50.851094,0.556562,84000.0
TN249JA,51.159153,0.881109,199950.0
TN380YX,50.851301,0.535545,135000.0
TN401BG,50.838017,0.474373,120000.0
TN92NL,51.185815,0.268594,202500.0
TN342BH,50.871117,0.588715,214000.0
TN145RA,51.312379,0.193110,625000.0
TN380DN,50.851094,0.556562,71000.0
TN48SG,51.136196,0.227077,660000.0
TN249JW,51.161249,0.878178,133000.0
TN222HJ,50.996974,0.085323,450000.0
TN249JR,51.160065,0.878791,123000.0
TN62XS,51.049547,0.177717,157475.0
TN146PJ,51.236970,0.190266,345000.0
TN62LS,51.049244,0.170797,215000.0
TN223LF,51.027804,0.056387,271000.0
TN249HG,51.169166,0.894136,160000.0
TN355JJ,50.866701,0.602854,156950.0
TN11YS,51.127429,0.261657,320000.0
TN11YR,51.126842,0.263186,385000.0
TN342JF,50.873576,0.581659,185000.0
TN62QA,51.060107,0.162129,172000.0
TN376DN,50.851885,0.561109,116000.0
TN330QE,50.933219,0.533950,250000.0
TN133TU,51.282952,0.197028,455000.0
TN219DT,50.961172,0.312989,297666.6666666667
TN223LY,51.034248,0.056117,322000.0
TN355NG,50.865620,0.606958,163000.0
TN61HF,51.050113,0.153973,249500.0
TN355NE,50.867149,0.608579,219999.0
TN156LL,51.347124,0.259578,320000.0
TN317EB,50.947366,0.717533,385000.0
TN23AT,51.149691,0.278632,275000.0
TN388BP,50.852947,0.527237,330000.0
TN388BQ,50.890689,0.540002,149950.0
TN11LL,51.134247,0.261590,140000.0
TN12LE,51.140310,0.274996,210000.0
TN263BT,,,470000.0
TN394QQ,50.844896,0.421733,130000.0
TN254HX,51.187791,0.892069,300000.0
TN270HT,51.210797,0.793690,190000.0
TN25LG,51.119161,0.261339,310000.0
TN39EF,51.095413,0.270850,250000.0
TN25LE,51.120702,0.260700,185000.0
TN223RR,51.027589,0.018715,675000.0
TN23AJ,51.148186,0.280202,226200.0
TN24SJ,51.129383,0.272215,460000.0
TN394QA,50.845096,0.427653,270000.0
TN197NB,50.986111,0.329361,200000.0
TN235DR,51.135949,0.846882,155000.0
TN255AT,51.180417,0.940376,500000.0
TN299JT,50.955149,0.915824,160000.0
TN103ER,51.210982,0.280011,234750.0
TN402BW,50.849816,0.473590,136000.0
TN197NE,50.982321,0.327291,1900000.0
TN48NS,51.135226,0.240153,191000.0
TN103PJ,51.216891,0.284169,295000.0
TN103ES,51.211845,0.278664,235000.0
TN40NN,51.159076,0.261245,402500.0
TN103AL,51.205052,0.264428,172500.0
TN25HG,51.119247,0.279606,320000.0
TN402BB,50.848480,0.474642,200000.0
TN402BD,50.849580,0.473237,152000.0
TN393BN,50.838546,0.436390,429950.0
TN184AX,51.049024,0.510402,143000.0
TN62SR,51.062486,0.176369,560000.0
TN184AS,51.048415,0.510298,270000.0
TN110LQ,51.208275,0.351765,687500.0
TN376JW,50.860551,0.559694,113500.0
TN376JT,50.855877,0.564056,89000.0
TN288US,50.984254,0.951006,168000.0
TN218JT,50.972132,0.249675,399950.0
TN376JP,50.859054,0.560280,95000.0
TN317NU,50.955929,0.737159,225000.0
TN343RQ,50.856822,0.584783,52000.0
TN218JY,50.972919,0.248473,250000.0
TN158BJ,51.292339,0.306487,260000.0
TN248HB,51.151695,0.875352,150000.0
TN343RU,50.859601,0.586045,295000.0
TN343RT,50.861880,0.586285,205000.0
TN317NL,50.958680,0.733019,375000.0
TN343RJ,50.857624,0.585126,285000.0
TN12NB,51.132388,0.267517,705000.0
TN380YB,50.856448,0.550702,85000.0
TN30DB,51.133200,0.218585,650000.0
TN376JJ,50.860284,0.558329,270000.0
TN317NB,50.953395,0.733977,195000.0
TN306DD,51.082968,0.693718,247000.0
TN377JB,50.881408,0.558079,202000.0
TN61UU,51.085901,0.154263,1134000.0
TN342RT,50.884738,0.574342,120000.0
TN377JA,50.878304,0.557724,175101.0
TN248AQ,51.144842,0.888454,171000.0
TN290NH,51.024428,0.994732,91000.0
TN233PX,51.123724,0.853948,272000.0
TN120LF,51.160003,0.550194,180000.0
TN103QA,51.217142,0.283709,462500.0
TN25EF,51.122653,0.262124,917000.0
TN394EB,50.851632,0.461297,116500.0
TN40QR,51.158161,0.256924,270000.0
TN376SR,50.858045,0.564417,145500.0
TN91HR,51.197991,0.273272,215000.0
TN330DN,50.917133,0.499980,99950.0
TN377JP,50.879828,0.555476,329950.0
TN61UG,51.047848,0.146548,140000.0
TN233DY,51.152005,0.852746,152500.0
TN233DD,51.145662,0.832451,340000.0
TN173QT,51.087846,0.514832,295000.0
TN377JX,50.879097,0.555990,223500.0
TN278AR,51.116032,0.645270,405000.0
TN376SA,50.863205,0.560877,135000.0
TN120LP,51.160780,0.547977,223000.0
TN237SF,51.139271,0.870305,125000.0
TN163AJ,51.311011,0.062598,650000.0
TN133LJ,51.280179,0.181825,485000.0
TN74AH,51.096069,0.099091,405000.0
TN394XB,50.842306,0.432083,162500.0
TN377QU,50.890202,0.542961,218000.0
TN218TE,50.977082,0.284703,271000.0
TN393DH,50.839274,0.458715,125000.0
TN380GA,50.862571,0.556181,185000.0
TN402TD,50.851414,0.503228,130000.0
TN393DR,50.836457,0.460513,215000.0
TN393DS,50.836428,0.459773,250000.0
TN49SB,51.141835,0.257986,212500.0
TN393DT,50.836206,0.459193,209975.0
TN389SN,50.869244,0.533491,240000.0
TN240ED,51.141541,0.890621,250000.0
TN290XB,51.009727,0.974437,158500.0
TN23ET,51.140257,0.290591,311800.0
TN131NS,51.271944,0.181162,1999999.0
TN126RT,51.186012,0.362267,325000.0
TN393YB,50.836612,0.462566,197500.0
TN380NS,50.854390,0.547350,218750.0
TN317QB,50.974594,0.740579,475000.0
TN401HY,50.840212,0.476477,116000.0
TN317SJ,50.938253,0.789703,163500.0
TN325PB,50.991617,0.479969,215000.0
TN85DD,51.188944,0.068748,568000.0
TN317SN,50.938094,0.790719,246000.0
TN210LZ,50.933366,0.244658,332500.0
TN48BG,51.133726,0.257362,187500.0
TN210LT,50.971308,0.235433,1400000.0
TN330SN,50.899371,0.512469,1640000.0
TN401HN,50.839686,0.474532,99500.0
TN221DW,50.978845,0.096264,181000.0
TN225YE,50.960176,0.106161,225000.0
TN288SZ,50.966878,0.961598,170000.0
TN146EH,51.277850,0.124073,272500.0
TN342DB,50.871300,0.589792,140000.0
TN354NY,50.886476,0.612289,230000.0
TN110EP,51.226494,0.331667,217500.0
TN233JB,51.126500,0.846701,420000.0
TN341LE,50.854500,0.573486,120000.0
TN394ND,50.852234,0.433451,292500.0
TN288SR,50.972779,0.960492,149995.0
TN380NW,50.852987,0.545696,205000.0
TN146JR,51.246876,0.127130,400000.0
TN235YF,51.127425,0.849002,142500.0
TN288SU,50.964856,0.963264,380000.0
TN394NS,50.850555,0.437200,202166.66666666666
TN87HX,51.146136,0.093012,325000.0
TN233JS,51.150360,0.847554,229950.0
TN233JR,51.152374,0.845361,162550.0
TN342DX,50.869981,0.579499,249950.0
TN341LY,50.856473,0.573723,72500.0
TN341LX,50.857336,0.574595,119950.0
TN248AN,51.144405,0.887926,170000.0
TN86AR,51.208293,0.066980,475000.0
TN92JB,51.188560,0.272192,519500.0
TN92JG,51.185843,0.275493,207500.0
TN197PY,51.007697,0.475809,357500.0
TN339JF,50.887032,0.424373,285000.0
TN30RP,51.141681,0.185609,804500.0
TN118RJ,51.196055,0.213846,322500.0
TN23SB,51.141483,0.278027,472000.0
TN25NH,51.122321,0.257892,535000.0
TN133XG,51.279687,0.201848,699000.0
TN120SA,51.164110,0.555312,200000.0
TN23SX,51.144855,0.278508,265000.0
TN49SR,51.137852,0.245369,250000.0
TN354RE,50.913797,0.574808,152500.0
TN61LL,51.046012,0.160317,302000.0
TN341EP,50.855252,0.574452,134000.0
TN92JZ,51.187113,0.273538,195000.0
TN316PA,50.993583,0.598036,235000.0
TN23SW,51.144795,0.282065,60000.0
TN394JU,50.847126,0.447165,250000.0
TN156BX,51.350506,0.251184,375000.0
TN393DB,50.838763,0.459526,109950.0
TN395HW,50.859453,0.454205,244000.0
TN393QB,50.842045,0.461233,535000.0
TN225UJ,50.935092,0.064379,269000.0
TN317AY,50.949937,0.729559,100000.0
TN221DY,50.972156,0.099154,156000.0
TN48ET,51.135135,0.257088,289950.0
TN126DP,51.179289,0.386434,280000.0
TN49PX,51.143038,0.263235,490000.0
TN393QS,50.841987,0.457153,95000.0
TN48EH,,,263333.3333333333
TN249RP,51.169761,0.881340,237000.0
TN393QT,50.841457,0.457167,199950.0
TN40UY,51.167707,0.240353,599950.0
TN40UX,51.168906,0.239711,685000.0
TN184LB,51.044607,0.508366,236000.0
TN270LU,51.213206,0.797888,337500.0
TN163LQ,51.308671,0.039091,185500.0
TN342QL,50.879609,0.573604,168000.0
TN197BP,51.002439,0.388805,185879.0
TN61PG,51.049995,0.163741,223500.0
TN343LP,50.864136,0.587988,70000.0
TN343LR,50.862109,0.587321,250000.0
TN377SN,50.883330,0.563544,242500.0
TN342QB,50.879205,0.566645,184000.0
TN317QX,50.938087,0.785337,180000.0
TN12DF,51.136671,0.266483,180000.0
TN225AU,50.967069,0.103952,199950.0
TN233AQ,51.116785,0.878729,171750.0
TN256RR,51.123911,0.967502,357500.0
